"estacion","nombre","latitud","longitud"
"CRAMR","Cerro de la Era, Mor.",18.802222,-98.753333
"CRCSO","Cárcamo, Son.",27.244167,-109.636944
"CRDMR","Canal Rodeo, Mor.",18.764444,-99.331944
"CRDSL","Cárdenas, S.L.P.",21.997222,-99.643333
"CRDVC","Cardel, Ver.",19.364722,-96.374444
"CREBN","Canal reforma, B.C.",32.706389,-114.729167
"CREDARRIAGA","Cred Arriaga, Chis. SMN*",16.2425,-93.906111
"CREDCINTALAPA","Cred Cintalapa, Chis. SMN*",16.671667,-93.741389
"CREDCOMITAN","Cred Comitan, Chis. SMN*",16.224444,-92.135556
"CREDMOTOZINTLA","Cred Motozintla, Chis. SMN*",15.356667,-92.246111
"CREDOCOSINGO","Cred Ocosingo, Chis. SMN*",16.896944,-92.091944
"CREDREVOLUCIONM","Cred Revolución Mexicana, Chis. SMN*",16.166944,-93.076389
"CRFGVUANL","Centro Regional de Fomento Ganadero Vallecillo UANL, N.L. INIFAP*",26.55,-99.783333
"CRIGR","Cerrito Rico, Gro.",17.585833,-99.521389
"CRIMC","Corrales Pequeña Irrigación Lerma 5, Mich.",0,0
"CRISP","El 15 Crisp, Son. REMAS*",30.846389,-110.838889
"CRISTALTV","Cristal TV Azteca, Chis. SGT*",16.730556,-93.15
"CRLCH","Creel, Chih.",27.75,-107.633333
"CRMGJ","Cuerámaro, Gto.",20.616667,-101.666667
"CRMNL","El Carmen, N.L.",24.613056,-100.493056
"CRNGJ","Cerano, Gto.",20,-101.383333
"CRNJL","Corrinchis, Jal.",20.479722,-104.780833
"CROCH","Cerocahui, Chih.",27.283333,-108
"CROGJ","Cañón del Roble, Gto.",21.656667,-100.862778
"CROZC","Los Coronel, Zac.",23.369722,-103.908889
"CRPSI","Los Crestones Pintos, Sin.",25.933333,-107.376667
"CRRBN","El Carrizo, B.C.",32.479444,-116.696944
"CRRGJ","Corralillo, Gto.",21.133333,-100.207222
"CRRMC","Corrales, Mich. SGT*",20.211667,-101.862778
"CRRSI","El Carrizo, Sin.",26.1,-109.333333
"CRRVC","Carrizal, Ver.",19.320278,-96.647222
"CRRZC","El Carretero, Zac.",22.282778,-102.773611
"CRTGJ","Cortázar, Gto.",20.487778,-100.962778
"CRTJL","El Cuarenta, Jal.",21.497778,-101.7375
"CRUCERODEL","Crucero de L., Gro. Protección Civil*",17.406111,-98.843333
"CRUNL","Crucitas, N.L.",24.783611,-99.6975
"CRVCH","El Cuervo, Chih.",31.1,-105.7
"CRVNL","Cerralvo, N.L.",26.091389,-99.614167
"CRZGR","La Cruz, Gro.",16.821944,-99.855
"CRZQT","Carranza, Qro.",0,0
"CSAEGRO","Colegio Superior Agropecuario, Gro. INIFAP*",18.260278,-99.651667
"CSAMC","Canal Santa Ana, Mich.",20.32,-101.459722
"CSCGJ","Canal de San Cristóbal, Gto.",20.066667,-100.666667
"CSCVC","Coscomatepec, Ver.",19.072222,-97.033333
"CSFMX","Canal San Felipe, Méx.",0,0
"CSHMC","Canal Sahuayo, Mich.",20.066667,-102.85
"CSLBS","Cabo San Lucas, B.C.S.",22.8975,-109.925833
"CSLMC","Canal el Salto del DR045, Mich.",19.383333,-100.4
"CSMBN","Canal Sánchez Mejorada, B.C.",32.485556,-114.787222
"CSMGR","Colonia Simón Bolívar, Gro.",16.903889,-99.851944
"CSOAG","Cosío, Ags.",22.362778,-102.296667
"CSPOX","Cosolapa, Oax.",18.492778,-96.658333
"CSPTP","Canal San Pedro, Tamps.",26.31,-98.98
"CSRBN","Carmen Serdán, B.C.",32.243056,-116.584444
"CSRGJ","Cinco Señores, Gto.",20.95,-100.9
"CSSGJ","Los Castillos, Gto.",21.191667,-101.666667
"CSTCM","El Costeño, Col.",19.215278,-103.72
"CSTGJ","Los Castillos, Gto.",21.195556,-101.6675
"CSTHD","Canal Salto Tlamaco, Hgo.",20.0375,-99.222778
"CSUMIDERO","Cañón del Sumidero, Chis. SMN*",16.828333,-93.095278
"CT2MC","Coíntzio, Mich. SGT*",19.62,-101.259722
"CT2MX","Coatepec, Méx.",19.384444,-98.848333
"CTAMC","Canal Tarécuaro, Mich.",0,0
"CTEHD","Canal Tepetitlán, Hgo.",20.169722,-99.362778
"CTEMC","Canal Tejocote del DR045 Río Cachivi, Mich.",19.833333,-100.333333
"CTEMX","Canal principal Tepetitlán del DR033, Méx.",19.766667,-99.633333
"CTEQT","El Tecolote, Qro.",20.083333,-100.116667
"CTJCL","Colonia Torreón Jardín, Coah.",25.533333,-103.454167
"CTMDF","Observatorio de Tacubaya, Cd. de Méx.",19.406389,-99.196111
"CTMYC","Catmís, Yuc.",19.956389,-88.948611
"CTNDF","San Salvador Cuauhtenco, Cd. de Méx.",19.190278,-99.09
"CTNSL","El Carretón, S.L.P.",21.826944,-100.654444
"CTODR","El Cuarto, Dgo.",24.945,-104.480833
"CTPMX","Coatepec de Los Olivos, Méx.",19.386389,-98.847778
"CTSGJ","Los Castillos, Gto.",21.233056,-101.643056
"CTSSL","Cerritos, S.L.P.",22.431667,-100.283056
"CTTVC","Cuatotolapan, Ver.",18.144444,-95.295833
"CTZPB","Cuetzalan del Progreso, Pue.",20.033333,-97.516667
"CU-09","C.U., N.L. SAHM*",25.732222,-100.308056
"CUACH","Cuauhtémoc, Chih.",28.418611,-106.871111
"CUACM","Cuauhtémoc, Col.",19.325,-103.6
"CUAJIMALPA","Memetla Cuajimalpa, Cd. de Méx. UNAM*",19.355278,-99.291667
"CUAJINICUILAPA","Cuajinicuilapa, Gro. Protección Civil*",16.465,-98.397778
"CUAJINICUILAPA2","Cuajinicuilapa, Gro. INIFAP*",16.465,-98.397778
"CUAJL","Cuacuala, Jal.",20.958056,-103.083333
"CUAMR","Cuautla, Mor.",18.808611,-98.948889
"CUAMX","Gasto del Río Cuautitlán, Méx.",0,0
"CUARTELPOLICIA","CUARTEL POLICIA ESTATAL PREVENTIVA",16.724444,-92.637778
"CUATL","Cuapiaxtla, Tlax.",19.298889,-97.769722
"CUATROCAMINOS","Cuatro Caminos, Tamps. INIFAP*",22.515278,-98.837778
"CUATROCIENEGAS","Cuatro Cienegas, Coah. SMN*",26.990278,-102.037778
"CUATROESQ","Cuatro Esquinas, Gto. INIFAP*",21.393889,-100.706111
"CUAUHTEMOC","Cuauhtémoc, Oax. INIFAP*",17.114167,-94.909722
"CUAUHTEMOCAG","Cuauhtémoc, Ags. INIFAP*",21.751111,-102.29
"CUAUHTEMOCDR","Cuauhtémoc, Dgo. INIFAP*",24.283611,-103.809722
"CUAUHTENCO","Cuauhtenco, Cd. de Méx. UNAM*",19.193611,-99.097222
"CUAUHTENCOIF","Cuauhtenco, Cd. de Méx. INIFAP*",19.218056,-99.136111
"CUAUTEPEC","Cuautepec, Cd. de Méx. UNAM*",19.549444,-99.140833
"CUAZC","Ciudad Cuauhtémoc, Zac.",22.453056,-102.347222
"CUBGJ","El Cubo , Gto.",20.295278,-100.735833
"CUCBA","Centro Universitario de Ciencias Biol. y Agrop., Jal. INIFAP*",20.743611,-103.515
"CUCHUJAQUI","Cuchujaqui, Son. REMAS*",30.996389,-112.034722
"CUCMR","Cuernavaca Centro, Mor.",18.95,-99.233333
"CUCNR","Cucharas, Nay.",22.35,-105.183333
"CUEMANCO","Cuemanco, Cd. de Méx. UNAM*",19.282778,-99.104722
"CUEMC","El Cueramal, Mich.",18.693889,-101.605833
"CUEMR","Cuernavaca, Mor.",18.9,-99.2
"CUENCASRIOS","Cuencas de los Rios, Méx. SMN*",19.375556,-100.084722
"CUERAgp","Cuerámaro, Gto. INIFAP*",20.616667,-101.7
"CUERAMARO","Cuerámaro, Gto. INIFAP*",20.616667,-101.683056
"CUERNAVACAob","Observatorio de Cuernavaca, Mor. SMN*",18.933333,-99.233333
"CUETZALAPANCFE","Cuetzalapan, Ver. CFE*",18.374444,-95.015
"CUHGR","Coloso, Gro.",16.855556,-99.831944
"CUICATLAN","Cuicatlán, Oax. INIFAP*",17.808333,-96.968889
"CUICHI","Cuichi, Son. REMAS*",28.56,-111.361111
"CUICL","El Cuije, Coah.",25.695833,-103.338333
"CUIJL","Cuitzeo, Jal.",20.341389,-102.7825
"CUILCOCFE","Cuilco, Chis. CFE*",15.435833,-92.113056
"CUIMC","Cuitzeo, Mich.",19.956111,-101.138056
"CUIOX","Cuicatlán, Oax.",17.8,-96.95
"CUIVC","Cuichapa, Ver.",17.939167,-94.279444
"CUIXTLACFE","Cuixtla, Jal. CFE*",202.916667,-103.431667
"CUJUILAPAN","Cujuilapan, Ver. INIFAP*",18.200833,-95.653056
"CULHUACAN","Culhuacán, Cd. de Méx. UNAM*",19.323333,-99.105
"CULIACANob","Observatorio de Culiacán, Sin. SMN*",24.8,-107.4
"CULJL","Cuale, Jal.",20.593333,-105.218333
"CUMARO","Cumaro Cesave, Son. INIFAP*",29.521944,-109.511944
"CUMPAS","Cumpas, Son. REMAS*",30.188611,-109.787222
"CUMPB","Las Cuamilpas, Pue.",18.85,-98.316667
"CUMVC","La Cumbre, Ver.",19.361667,-96.666389
"CUNJL","La Cuña, Jal.",21.133333,-102.85
"CUNMR","Cuentepec, Mor.",18.862778,-99.324722
"CUNO","Campo 1, Zac. INIFAP*",24.118889,-103.388611
"CUOMC","Lago de Cuitzeo Oriente, Mich.",19.940278,-101.138056
"CUPMC","Cupatitzio, Mich.",19.341944,-102.066667
"CUQJL","Cuquío, Jal.",20.948056,-103.039444
"CURBS","Curuglú, B.C.S.",27.340833,-112.3375
"CURMR","Secretaría de Eduación Pública Cuernavaca, Mor.",18.948333,-99.230833
"CURMX","Los Cuartos, Méx.",19.454722,-99.256944
"CUSUMACINTA","Cañón Usumacinta, Tab. SMN*",17.289722,-91.229167
"CUTMR","Cuautlita, Mor.",18.701667,-99.375556
"CUTZAMALA","CUTZAMALA GRO.",18.622222,-100.592222
"CUTZAMALAIF","Cutzamala, Gro. INIFAP*",18.622222,-100.592222
"CUUMC","Cumuato, Mich.",20.253889,-102.586389
"CUXTEPEQUES","Finca Cuxtepeques, Chis. SGT*",15.727778,-92.965278
"CUXTEPEQUESCFE","Cuxtepeques, Chis. CFE*",16.038611,-92.864444
"CUXTEPEQUESHM","Finca Cuxtepeques hidrométrica, Chis. SGT*",15.881944,-92.938056
"CUXZC","Cuxpala, Zac.",21.299722,-103.233333
"CUZYC","Cuzama, Yuc.",20.7375,-89.314444
"CVADR","Doctor Castillo del Valle, Dgo.",25.016667,-104.950278
"CVAHD","Canal Vicente Aguirre, Hgo.",20.414167,-99.3575
"CVAQT","Las Cuevas, Qro.",20.713056,-100.424444
"CVCTP","Observatorio de Ciudad Victoria, Tamps.",23.716667,-99.166667
"CVDSL","Ciudad Valles, S.L.P.",0,0
"CVECH","Cañada Verde, Chih.",27.616667,-105.316667
"CVICTORIAob","Observatorio de Ciudad Victoria, Tamps.SMN*",23.733333,-99.133333
"CVTTP","Ciudad Victoria, Tamps.",23.730278,-99.1875
"CXTJL","Cuixtla, Jal.",21.066667,-103.45
"CXXMR","Canal Xoxocotla, Mor.",18.735,-99.258333
"CYASL","Cañada de Yañez, S.L.P.",21.839444,-100.66
"CYLDF","Coyol, Cd. de Méx.",19.484167,-99.09
"CYOYC","El Cuyo, Yuc.",21.5125,-87.676667
"CYQGR","Coyuquilla, Gro.",17.376944,-101.054444
"CYTCL","Coyote, Coah.",25.542222,-103.469167
"CYTQT","Coyotillo, Qro.",20.583333,-100.2
"CYTTP","El Coyote, Tamps.",27.44,-99.53
"CYUGJ","Canal alimentador Yuriria, Gto.",20.216667,-101.133333
"CZMQR","Cozumel, Q. Roo.",20.4,-86.95
"CZNSO","Cazanate, Son.",26.603611,-108.7625
"DAGQR","Dos Aguadas, Q. Roo",18.126111,-89.143611
"DAMIANCARMONA","Damián Carmona, Dgo. INIFAP*",23.933056,-104.135278
"DANHD","Dañu, Hgo.",20.203333,-99.689444
"DARNL","Doctor Arroyo, N.L.",23.676389,-100.172778
"DATDF","Desviación Alta, Cd. de Méx.",19.3,-99.205
"DBOMC","El Bosque, Mich.",19.387778,-100.421111
"DCAVC","Margen derecha Camelpo, Ver.",18.74,-96.448056
"DDELOSLEONES","Desierto de los Leones, Cd. de Méx. SACMEX*",19.313056,-99.310556
"DDFDF","Gobierno de la Ciudad de México, Cd. de Méx.",19.431111,-99.131389
"DDRHUEJUTLA","DDR-Huejutla, Hgo. INIFAP*",21.153889,-98.390833
"DEBHD","Debodhe, Hgo.",20.486944,-99.1
"DECHD","El Deca, Hgo.",20.251667,-99.506944
"DELBN","Delta, B.C.",32.610278,-114.829722
"DELICIAS","Ciudad Delicias, Chih. SMN*",28.17,-105.5
"DELICIASCA","Delicias, Camp. INIFAP*",18.098056,-90.959167
"DelRioC","Del Río cerca Acuña, Coah. CILA*",29.335278,-100.928056
"DELVALLE","Del Valle, Cd. de Méx. SACMEX*",19.378333,-99.162778
"DEMACU","Demacu, Hgo. INIFAP*",20.293333,-99.018889
"DESBN","Desague, B.C.",0,0
"DESCP","Despoblado, Chis.",15.204167,-92.575
"DESVIACALTA","Desviación Alta., Méx. OCAVM*",0,0
"DFLCH","Dique el Filtro, Chih.",31.709722,-106.536944
"DGACH","Dique La Gasera, Chih.",31.718056,-106.536944
"DGNMC","De Gonzalo, Mich.",20.304444,-102.436944
"DHGGJ","Dolores Hidalgo, Gto.",21.15,-100.933333
"DHUMANOS","Derechos Humanos, Cd. de Méx. UNAM*",19.321944,-99.221111
"DIAZORDAZ","Díaz Ordaz, Tamps. SGT*",26.238889,-98.565556
"DIAZORDAZ2","Gustavo Díaz Ordaz, B.C.S.*",27.6425,-113.457222
"DIAZORDAZBN","Gustavo Díaz Ordaz, B.C.S. SMN*",27.6425,-113.457222
"DIMAS","Dimas, Sin. INIFAP*",23.733333,-106.819722
"DIVSO","Divisaderos, Son.",29.676667,-109.398333
"DJLCM","Presa derivadora Jala, Col.",19.111389,-103.884444
"DLRMC","Canal Paquishuato, Mich.",19.916667,-100.3
"DMDMX","Disdrómetro Presa Madín, Méx. OCAVM*",19.526944,-99.260833
"DNXMX","Danxhó, Méx.",19.884722,-99.559722
"DO6MC","Río Duero Otras Entradas, Mich.",0,0
"DOLDF","Dolores, Cd. de Méx.",19.416111,-99.207778
"DOLHD","Dolores, Hgo.",20.344167,-99.348333
"DOLMX","Dolores, Méx.",19.380556,-99.940278
"DOLORES","Dolores Jam, Son. REMAS*",29.0625,-111.723056
"DONATOGUERRA","Donato Guerra, Méx. SMN*",19.308333,-100.143056
"DONENRIQUE","Don Enrique, Son. INIFAP*",29.013333,-111.553056
"DONFELIX","Establo Don Félix, Chih. INIFAP*",28.197222,-105.34
"DONPRIMO","Don Primo, Ags. INIFAP*",22.123333,-102.254722
"DORADOCFE","El Dorado, Chis. CFE*",16.108333,-92.925278
"DORADOSVILLA","Dorados De Villa Cesave, Son. INIFAP*",28.001944,-110.623056
"DORBS","Díaz Ordaz, B.C.S.",27.643611,-113.457778
"DORTP","S-J-2-38 Díaz Ordaz, Tamps.",26.036667,-98.576667
"DOSPATRIAS","Dos Patrias, Tab. SGT*",17.611667,-92.799444
"DOSRIOS","Dos Ríos, Méx. UNAM*",19.37,-99.344167
"DOSSL","Dos Cerros, S.L.P.",21.935278,-100.556389
"DPSOX","Dique Pescaditos, Oax.",18.1525,-96.388889
"DPTCH","Ciudad Deportiva, Chih.",28.656944,-106.085278
"DR011","Distrito de Riego 011, Gto. INIFAP*",20.646944,-101.296944
"DRARROYO","Doctor Arroyo, N.L. INIFAP*",23.778889,-100.095278
"DRDSI","El Dorado, Sin.",24.316667,-107.35
"DRGDR","Durango, Dgo.",24.033333,-104.666667
"DRGNL","Doctor González, N.L.",25.75,-99.966667
"DrydenC","Dryden cerca Acuña, Coah. CILA*",29.823611,-102.166667
"DRZHD","El Durazno, Hgo.",20.133333,-98.852778
"DSGGJ","Dique San Gabriel, Gto.",0,0
"DSJMC","Canal Huaracha, Mich.",19.916667,-100.333333
"DT2SI","Dique 2 MH-JOD Toma Baja, Sin.",26.494167,-108.615833
"DTASI","Dique 1 MH-JOD Toma Alta, Sin.",26.512222,-108.6175
"DTBSI","Dique 1 MH-JOD Toma Baja, Sin.",26.503889,-108.609444
"DTCNL","Doctor Coss, N.L.",25.9,-99.2
"DTLDF","Desierto de los Leones, Cd. de Méx.",19.313333,-99.309167
"DU6MC","Río Duero Entradas, Mich.",0,0
"DUAGJ","Duarte, Gto.",21.1,-101.521667
"DUBLAN","Dublan, Chih. INIFAP*",30.464444,-107.926944
"DUIMC","Duero pequeña irrigación, Mich.",0,0
"DURANGOob","Observatorio de Durango, Dgo. SMN*",24.094722,-104.599722
"DURMC","Río Duero San Cristóbal, Mich. SGT*",20.12,-102.37
"DVESL","Dolores Ventilla, S.L.P.",21.778056,-101.033333
"DVLDF","Del Valle, Cd. de Méx.",19.383333,-99.15
"DVSSO","Divisaderos, Son.",29.615556,-109.469444
"DZAYC","Dzan, Yuc.",20.393333,-89.468889
"DZBYC","Dzilam Bravo, Yuc.",21.390556,-88.903056
"DZICA","Dzilbalchén, Camp.",19.458611,-89.733889
"DZILAM","Dzilam, Yuc. SMN*",21.2275,-88.941667
"DZILAMINIFAP","Dzilam, Yuc. INIFAP*",21.2275,-88.941667
"DZILBACHEN","Dzilbalchén, Camp. SMN*",19.4625,-89.723889
"DZIQR","Dziuché, Q. Roo",19.901111,-88.811944
"DZIYC","Dzidzantún, Yuc.",21.253611,-89.040556
"DZOYC","Dzonot Ake, Yuc.",21.237222,-87.936111
"DZTCA","Dziltbalché, Camp.",20.320833,-90.058889
"DZTYC","Dzitas, Yuc.",20.837778,-88.526944
"EaglePassC","Rio Grande cerca Eagle Pass Texas y Piedras Negras, Coah. CILA*",28.713889,-100.506944
"EAZDF","Estadio Azteca, Cd. de Méx.",19.300556,-99.151944
"EAZTECA","Estadio Azteca, Cd. de Méx. SACMEX*",19.300278,-99.151944
"EBAGJ","El Barrial, Gto.",21.05,-101.835278
"EBDSI","El Blendal, Sin.",24.804167,-107.145833
"EBJCM","Canal Pueblo Juárez, Col.",19.026944,-103.836667
"EBLSI","Lic. Eustaquio Buelna, Sin.",25.484722,-108.065556
"EBNSL","Campamento Ébano, S.L.P.",22.210278,-98.390556
"ECAGR","Ing. Carlos Ramírez Ulloa, Gro.",17.947778,-99.995556
"ECAJL","El Carrizo, Jal.",19.714444,-103.066667
"ECBGJ","El Cubo, Gto.",20.279722,-100.9
"ECBSO","El Cubil, Son.",29.2,-109.233333
"ECDMX","El Conde, Méx.",19.465278,-98.869444
"ECHGJ","El Chapín, Gto.",20.872222,-101.244444
"ECHPB","Echeverría, Pue.",18.966111,-98.275556
"ECLGJ","El Colorado, Gto.",20.650556,-101.8825
"ECMGR","El Camarón, Gro.",18.885,-99.898889
"ECNGJ","El Conejo, Gto.",20.715833,-101.37
"ECOGUARDAS","Ecoguardas Ajusco, Cd. de Méx. SMN*",19.271389,-99.203889
"ECRQT","El Carmen, Qro.",0,0
"ECRVC","El Carril, Ver.",0,0
"ECSNL","El Cerrito, N.L.",25.5175,-100.198056
"ECTQT","El Coto, Qro.",0,0
"ECTTL","El Carmen Tequexquitla, Tlax.",19.318056,-97.6475
"EDZCA","Edzná drenes, Camp.",19.695278,-90.184167
"EDZNA","Edzná, Camp. INIFAP*",19.605278,-90.219167
"EFIGJ","Santa Efigenia, Gto.",20.8775,-102
"EFLBN","El Florido, B.C.",32.468056,-116.828333
"EFRGR","El Fraile, Gro.",18.2,-98.4
"EFRPB","El Fraile, Pue.",0,0
"EFTSI","El Fuerte, Sin.",26.433333,-108.616667
"EGACH","El Gacho, Chih.",31.175833,-105.907778
"EGCJL","Ing. Elías González Chávez, Jal.",20.680833,-102.976111
"EGIMC","El Gigante, Mich.",19.966667,-100.45
"EGLGR","El Gallo, Gro.",18.703056,-100.671111
"EJ20DENOV","Ejido Veinte de noviembre, Tamps. INIFAP*",25.138611,-98.152778
"EJFRONTERAS","Ejido Fronteras, Son. REMAS*",30.654444,-112.26
"EJIDO21MARZO","Ejido 21 de Marzo, Son. REMAS*",26.5,-109.051111
"EJIDOALMONTE","Ejido al Monte, Jal. INIFAP*",20.382778,-103.644167
"EJIDOCULIACAN","Ejido Culiacán, Sin. INIFAP*",24.012778,-106.994444
"EJIDODIAZORDAZ","Ejido Díaz Ordaz, B.C.S. INIFAP*",27.658611,-113.441389
"EJIDOLAPURISIMA","Ejido La Purisíma, Jal. INIFAP*",20.713611,-103.039444
"EJIDOLOSCEDROS","Ejido Los Cedros, Jal. INIFAP*",20.425,-103.210556
"EJIDOLOSSABINOS","Ejido los Sabinos, Nay. INIFAP*",21.586944,-104.858056
"EJIDOMONTE","Ejido Monterrey, B.C. INIFAP*",32.533889,-115.076111
"EJIDOOC","Ejido Ocampo, Coah. INIFAP*",27.335556,-102.39
"EJIDOOSTIONAL","Ejido Ostional, Sin. INIFAP*",25.168889,-108.1875
"EJIDOZARAGOZA","Ejido Zaragoza, Zac. INIFAP*",23.953889,-103.669444
"EJPASTORES","Ejido Pastores, Tamps. INIFAP*",25.045278,-97.856944
"EJPRAXEDISBALBO","Ejido Praxedis Balboa, Tamps. INIFAP*",24.801667,-97.8725
"EJRCP","Estación Juárez, Chis.",0,0
"ELAGATE","El Agate, Chih. INIFAP*",29.816667,-106.19
"ELAGRONOMO","El Agrónomo, Chih. INIFAP*",28.245,-105.419167
"ELAGUAJE","El Aguaje, Chis. SGT*",16.686111,-92.590833
"ELAMOLE","El Amole",28.12,-100.12
"ELARCA","El Arca, Chis. INIFAP*",16.304167,-92.473889
"ELARCOTETE","El Arcotete, Chis. SGT*",16.725833,-92.584722
"ELARENAL","El Arenal, Qro. SGT*",20.693333,-100.455833
"ELARENALINIFAP","El Arenal INIFAP*",20.4175,-103.841111
"ELAVION","El Avión, Tamps. INIFAP*",25.614167,-98.040556
"ELAZC","El Arenal, Zac.",23.649722,-103.447222
"ELAZUCAR","El Azúcar, Tamps.*",26.250278,-98.850556
"ELAZUCARTAMPS","El Azúcar, Tamps. SGT*",26.250278,-98.850556
"ELBAJIO","El Bajío, Chih. INIFAP*",28.206111,-107.026111
"ELBARREAL","El Barreal, N.L. INIFAP*",24.890556,-99.709167
"ELBARRETAL","El Barretal, Tamps. INIFAP*",24.084444,-99.116389
"ELBARRIAL","El Barrial, Gto. INIFAP*",21.048611,-101.838333
"ELBARRIL","Rancho el Barril, Chih. INIFAP*",28.1,-105.39
"ELBATAN","El Batán, Qro. SGT*",20.504167,-100.409722
"ELBECERRO","El Becerro, Ags. INIFAP*",21.977778,-102.183889
"ELBERRENDO","El Berrendo, N.L. INIFAP*",24.9825,-100.480833
"ELBERVANO","El Bervano, Son. INIFAP*",28.791111,-111.355556
"ELBOSQUECFE","Presa el Bosque, Mich. CFE*",19.365556,-100.4075
"ELBURRERO","El Burrero, Chis. SGT*",16.787778,-92.828611
"ELCABALLOUS","El Caballo, U.S.A.",0,0
"ELCAIMANERO","El Caimanero, Sin. INIFAP*",24.924444,-107.807778
"ELCAJONCFE","El Cajón, Nay. CFE*",21.429444,-104.452778
"ELCALVARIO","El Calvario, Mor. INIFAP*",18.730278,-99.374167
"ELCAMICHINJL","El Camichín, Jal. INIFAP*",20.451389,-102.748889
"ELCAMICHINJL2","El Camichín, Jal. INIFAP*",20.234167,-103.545556
"ELCAMPITO","El Campito Cesave, Son. INIFAP*",29.05,-109.218056
"ELCAPOMO","El Capomo, Nay. INIFAP*",21.115278,-105.155833
"ELCAPRICHO","El Capricho, Mich. INIFAP*",19.125,-102.806667
"ELCARACOL","El Caracol, Mor. INIFAP*",18.8725,-99.031667
"ELCARACOLCFE","El Caracol, Gro. CFE*",17.983333,-99.983333
"ELCARDON","El Cardón, Ver. SGT*",21.341389,-98.39
"ELCARDONAL","El Cardonal, Gto. INIFAP*",21.194167,-100.7775
"ELCARMEN","El Carmen, Tlax. INIFAP*",19.318333,-97.643611
"ELCARRIL","El Carril, Gto. INIFAP*",20.583056,-100.681111
"ELCARRIZAL","El Carrizal, B.C.S. INIFAP*",23.778611,-110.297778
"ELCARRIZOJL","El Carrizo, Jal. INIFAP*",20.534167,-103.611111
"ELCARRIZOSI","El Carrizo, Sin. INIFAP*",26.140556,-108.995556
"ELCARTERO","Tanque el Cartero, Cd. de Méx. SACMEX*",19.373889,-99.271111
"ELCCP","El Carmen, Chis.",16.777778,-92.122222
"ELCEDAZO","El Cedazo, Ags. INIFAP*",21.864722,-102.259167
"ELCENIT","El Cenit, Camp. INIFAP*",19.738333,-90.069167
"ELCEPILLO","El Cepillo, Ver. INIFAP*",21.949167,-98.146111
"ELCHALATE","El Chalate, Son. INIFAP*",29.143056,-111.724722
"ELCHAPENO","El Chapeño, Tamps. SGT*",26.526944,-99.138611
"ELCHAPOTE","El Chapote, Son. INIFAP*",27.046667,-109.581667
"ELCHARCO","El Charco, Mor. INIFAP*",18.628889,-99.031667
"ELCHICO","El Chico, Hgo. SMN*",20.185556,-98.716111
"ELCHINAL","El Chinal, Yuc. INIFAP*",20.2775,-89.368889
"ELCHIQUIHUITERO","El Chiquihuitero, Ags. INIFAP*",21.874167,-102.695556
"ELCJL","El Corcovado, Jal.",19.845833,-104.285278
"ELCMX","El Capulín, Méx.",19.417778,-99.258611
"ELCOCUITECODEPA","El Cocuite - CODEPAP, Ver. INIFAP*",18.330556,-95.889722
"ELCOLORIN","El Colorín, Ags. INIFAP*",21.959167,-102.490556
"ELCOMPA","El Compa, Son. INIFAP*",28.595556,-111.469167
"ELCOPAL","El Copal, Gto. INIFAP*",20.744167,-101.3275
"ELCOYOTE","El Coyote, Tamps. SGT*",27.435556,-99.526389
"ELCOYOTEGJ","El Coyote, Gto. INIFAP*",20.463056,-101.011944
"ELCPB","El Carmen, Pue.",20.083333,-98.116667
"ELCUBILCFE","El Cubil, Son. CFE*",29.2325,-109.236389
"ELCUBILETE","El Cubilete, Sin. INIFAP*",25.517778,-108.498333
"ELCUBO","El Cubo, Gro. INIFAP*",18.166389,-100.319167
"ELCUIJAL","El Cuijal, S.L.P. INIFAP*",23.9025,-100.814444
"ELCUIS","El Cuis, Jal. INIFAP*",20.544167,-104.123333
"ELCZC","El Cazadero, Zac.",23.693056,-103.093611
"ELDELIRIO","El Delirio, Son. INIFAP*",30.600556,-112.376667
"ELDEVANADORCFE","El Devanador, Mich. CFE*",19.383889,-100.826389
"ELDIENTE","El Diente, N.L. SMN*",25.576944,-100.308333
"ELDORADOSI","El Dorado, Sin. INIFAP*",24.328333,-107.371389
"ELDORADOYC","El Dorado, Yuc. INIFAP*",21.276111,-88.491111
"ELEFANTEUS","El Elefante U.S.A.",0,0
"ELEMBARCADERO","El Embarcadero, Gro. INIFAP*",18.319722,-100.643889
"ELENCANTO","El Encanto, S.L.P. INIFAP*",21.6975,-98.621111
"ELENCINAL","El Encinal, Tamps. INIFAP*",24.393889,-98.386111
